0.00000000 0.00000000 0.00000004 0.00000015 120.00000000
1.60000000 0.00000000 -0.00000000 15.22500000 0.02000000
1.60898463 0.07904435 -0.74387465 15.14191630 0.02000000
1.61362264 0.15892796 -1.47744350 15.00073557 0.02000000
1.61345761 0.23933383 -2.19667558 14.80878388 0.02000000
1.60809356 0.31986970 -2.89926113 14.57556996 0.02000000
1.59721689 0.40008200 -3.58489219 14.31169185 0.02000000
1.58061400 0.47947402 -4.25523057 14.02761525 0.02000000
1.55818385 0.55752710 -4.91356006 13.73248040 0.02000000
1.52994451 0.63372376 -5.56416648 13.43308618 0.02000000
1.49603355 0.70757118 -6.21152887 13.13317436 0.02000000
1.45670221 0.77862355 -6.85943362 12.83309768 0.02000000
1.41230359 0.84650220 -7.51013742 12.52990731 0.02000000
1.36327590 0.91091183 -8.16370214 12.21784366 0.02000000
1.31012139 0.97165224 -8.81760612 11.88916554 0.02000000
1.25338255 1.02862448 -9.46670283 11.53521077 0.02000000
1.19361673 1.08183115 -10.10355256 11.14755241 0.02000000
1.13137085 1.13137085 -10.71910172 10.71910172 0.02000000
1.06715751 1.17742687 -11.30363217 10.24501502 0.02000000
1.00143403 1.22025090 -11.84785876 9.72328640 0.02000000
0.93458553 1.26014271 -12.34402232 9.15495090 0.02000000
0.86691291 1.29742686 -12.78681614 8.54387739 0.02000000
0.79862659 1.33242796 -13.17399896 7.89619110 0.02000000
0.72984601 1.36544584 -13.50658832 7.21942187 0.02000000
0.66060512 1.39673218 -13.78858959 6.52151719 0.02000000
0.59086322 1.42647000 -14.02628975 5.80987944 0.02000000
0.52052044 1.45475716 -14.22721763 5.09057987 0.02000000
0.44943695 1.48159507 -14.39893053 4.36786782 0.02000000
0.37745457 1.50688312 -14.54781815 3.64403875 0.02000000
0.30441933 1.53041933 -14.67811306 2.91965822 0.02000000
0.23020369 1.55190722 -14.79126122 2.19407634 0.02000000
0.15472689 1.57096848 -14.88574504 1.46611792 0.02000000
0.07797221 1.58716083 -14.95737609 0.73480877 0.02000000
0.00000000 1.60000000 -15.00000000 0.00000000 0.02000000
-0.07904435 1.60898463 -15.00649453 -0.73722180 0.02000000
-0.15892796 1.61362264 -14.96990269 -1.47440672 0.02000000
-0.23933383 1.61345761 -14.88452998 -2.20791145 0.02000000
-0.31986970 1.60809356 -14.74684802 -2.93333045 0.02000000
-0.40008200 1.59721689 -14.55608100 -3.64610848 0.02000000
-0.47947402 1.58061400 -14.31440046 -4.34222591 0.02000000
-0.55752710 1.55818385 -14.02670955 -5.01883693 0.02000000
-0.63372376 1.52994451 -13.70005346 -5.67474795 0.02000000
-0.70757118 1.49603355 -13.34274060 -6.31064632 0.02000000
-0.77862355 1.45670221 -12.96329541 -6.92902576 0.02000000
-0.84650220 1.41230359 -12.56938381 -7.53379873 0.02000000
-0.91091183 1.36327590 -12.16685532 -8.12963281 0.02000000
-0.97165224 1.31012139 -11.75903078 -8.72109160 0.02000000
-1.02862448 1.25338255 -11.34633376 -9.31169547 0.02000000
-1.08183115 1.19361673 -10.92631933 -9.90303860 0.02000000
-1.13137085 1.13137085 -10.49410172 -10.49410172 0.02000000
-1.17742687 1.06715751 -10.04312720 -11.08088329 0.02000000
-1.22025090 1.00143403 -9.56618880 -11.65643477 0.02000000
-1.26014271 0.93458553 -9.05654106 -12.21133201 0.02000000
-1.29742686 0.86691291 -8.50895420 -12.73454989 0.02000000
-1.33242796 0.79862659 -7.92055130 -13.21464150 0.02000000
-1.36544584 0.72984601 -7.29130191 -13.64106642 0.02000000
-1.39673218 0.66060512 -6.62409755 -14.00547755 0.02000000
-1.42647000 0.59086322 -5.92440143 -14.30277028 0.02000000
-1.45475716 0.52052044 -5.19953484 -14.53172639 0.02000000
-1.48159507 0.44943695 -4.45772322 -14.69514407 0.02000000
-1.50688312 0.37745457 -3.70706322 -14.79942594 0.02000000
-1.53041933 0.30441933 -2.95458141 -14.85368381 0.02000000
-1.55190722 0.23020369 -2.20553286 -14.86849480 0.02000000
-1.57096848 0.15472689 -1.46304019 -14.85449638 0.02000000
-1.58716083 0.07797221 -0.72811034 -14.82102646 0.02000000
-1.60000000 0.00000000 -0.00000000 -14.77500000 0.02000000
-1.60898463 -0.07904435 0.72315554 -14.72016926 0.02000000
-1.61362264 -0.15892796 1.44357384 -14.65685120 0.02000000
-1.61345761 -0.23933383 2.16305534 -14.58213460 0.02000000
-1.60809356 -0.31986970 2.88234210 -14.49051229 0.02000000
-1.59721689 -0.40008200 3.60070738 -14.37482966 0.02000000
-1.58061400 -0.47947402 4.31583616 -14.22740512 0.02000000
-1.55818385 -0.55752710 5.02400885 -14.04116410 0.02000000
-1.52994451 -0.63372376 5.72055229 -13.81063492 0.02000000
-1.49603355 -0.70757118 6.40048114 -13.53268037 0.02000000
-1.45670221 -0.77862355 7.05922349 -13.20687823 0.02000000
-1.41230359 -0.84650220 7.69331028 -12.83551276 0.02000000
-1.36327590 -0.91091183 8.30091087 -12.42319105 0.02000000
-1.31012139 -0.97165224 8.88211635 -11.97614751 0.02000000
-1.25338255 -1.02862448 9.43890672 -11.50134112 0.02000000
-1.19361673 -1.08183115 9.97478364 -11.00547779 0.02000000
-1.13137085 -1.13137085 10.49410172 -10.49410172 0.02000000
-1.06715751 -1.17742687 11.00118246 -9.97089058 0.02000000
-1.00143403 -1.22025090 11.49933717 -9.43726212 0.02000000
-0.93458553 -1.26014271 11.98995160 -8.89235415 0.02000000
-0.86691291 -1.29742686 12.47178970 -8.33338345 0.02000000
-0.79862659 -1.33242796 12.94065177 -7.75632818 0.02000000
-0.72984601 -1.36544584 13.38947559 -7.15682381 0.02000000
-0.66060512 -1.39673218 13.80890177 -6.53112413 0.02000000
-0.59086322 -1.42647000 14.18824829 -5.87696487 0.02000000
-0.52052044 -1.45475716 14.51676684 -5.19418223 0.02000000
-0.44943695 -1.48159507 14.78499946 -4.48498055 0.02000000
-0.37745457 -1.50688312 14.98603100 -3.75380535 0.02000000
-0.30441933 -1.53041933 15.11644400 -3.00684766 0.02000000
-0.23020369 -1.55190722 15.17682854 -2.25126985 0.02000000
-0.15472689 -1.57096848 15.17176932 -1.49428885 0.02000000
-0.07797221 -1.58716083 15.10931353 -0.74227298 0.02000000
-0.00000000 -1.60000000 15.00000000 -0.00000000 0.02000000
0.07904435 -1.60898463 14.85559103 0.72980839 0.02000000
0.15892796 -1.61362264 14.68768408 1.44661062 0.02000000
0.23933383 -1.61345761 14.50638850 2.15181946 0.02000000
0.31986970 -1.60809356 14.31923423 2.84827278 0.02000000
0.40008200 -1.59721689 14.13044051 3.53949109 0.02000000
0.47947402 -1.58061400 13.94061991 4.22884082 0.02000000
0.55752710 -1.55818385 13.74693496 4.91873198 0.02000000
0.63372376 -1.52994451 13.54366765 5.60997082 0.02000000
0.70757118 -1.49603355 13.32311413 6.30136369 0.02000000
0.77862355 -1.45670221 13.07668050 6.98963135 0.02000000
0.84650220 -1.41230359 12.79603626 7.66964898 0.02000000
0.91091183 -1.36327590 12.47417939 8.33498020 0.02000000
0.97165224 -1.31012139 12.10628227 8.97863086 0.02000000
1.02862448 -1.25338255 11.69021813 9.59391408 0.02000000
1.08183115 -1.19361673 11.22671086 10.17529761 0.02000000
1.13137085 -1.13137085 10.71910172 10.71910172 0.02000000
